PLD,LCD,LCD/PLD,SA,Porosity,PV,C%,H%,N%,O%,Metal %,Halogen %,TDU,KCH4,NCH4 1 Bar (mol/kg)
6.24854,7.34237,1.175053693,1606.61,0.61886,0.68088599,50,36.36363636,2.272727273,9.090909091,2.272727273,0,897,2.35E-05,0.901275199
5.22989,9.48905,1.814388066,1802.67,0.6674,0.688761952,41.55844156,20.77922078,20.77922078,10.38961039,5.194805195,1.298701299,649,2.03E-05,0.779233589
4.8868,5.91842,1.211103381,902.975,0.5532,0.480512825,46.51162791,32.55813953,9.302325581,9.302325581,2.325581395,0,833,4.84E-05,1.358648805
4.43244,5.22451,1.178698414,698.467,0.52618,0.428345816,46.51162791,32.55813953,9.302325581,9.302325581,2.325581395,0,833,9.46E-05,1.909798689
4.30122,4.60907,1.071572717,287.656,0.39598,0.200400822,42.85714286,14.28571429,0,33.33333333,9.523809524,0,721,2.19E-05,0.656619226
12.86508,14.09837,1.095863376,2228.79,0.80194,0.991421461,34.61538462,19.23076923,0,30.76923077,15.38461538,0,625,1.82E-06,0.09053401
7.10723,9.16435,1.289440471,1783.08,0.71672,0.531525786,22.05882353,10.29411765,0,44.11764706,23.52941176,0,185,1.52E-06,0.074736136
11.06718,11.96892,1.081478751,1419.18,0.63444,0.758081591,35.63636364,43.63636364,2.181818182,15.27272727,1.090909091,0,609,2.02E-05,0.690058032
7.88912,8.60682,1.090973391,3169.22,0.72566,1.051978458,46.15384615,23.07692308,0,25,5.769230769,0,649,8.03E-06,0.383067363
19.3368,19.79872,1.02388813,1522.55,0.69486,0.986102379,54,30,0,13,3,0,469,6.56E-06,0.3142608
4.20657,5.38643,1.280480296,846.497,0.55426,0.499486329,51.28205128,25.64102564,5.128205128,15.38461538,2.564102564,0,961,2.31E-05,0.918802373
3.99735,4.64307,1.161537018,464.466,0.46236,0.346661668,51.28205128,25.64102564,5.128205128,15.38461538,2.564102564,0,1081,2.65E-05,0.827178387
5.37715,6.43933,1.197535869,1007.83,0.6692,0.446386286,30,0,0,60,10,0,289,9.99E-07,0.049151422
3.81807,8.31671,2.178249744,1910.41,0.65424,0.753408961,47.61904762,33.33333333,4.761904762,11.11111111,3.174603175,0,625,3.75E-05,1.406721783
9.53484,14.07417,1.476078256,3125.79,0.77844,1.196045141,47.27272727,18.18181818,7.272727273,21.81818182,5.454545455,0,505,7.72E-06,0.374711625
9.42284,13.86987,1.47194158,3128.77,0.77574,1.18793232,44.06779661,23.72881356,6.779661017,20.33898305,5.084745763,0,457,8.94E-06,0.429694118
4.03642,4.87708,1.208268713,971.234,0.56496,0.511539889,48.8372093,27.90697674,9.302325581,0,2.325581395,9.302325581,541,2.30E-05,0.94144069
4.06942,4.97826,1.223334038,1037,0.56954,0.51377951,48.8372093,27.90697674,9.302325581,9.302325581,2.325581395,2.325581395,541,2.36E-05,0.968510952
4.22613,5.08981,1.204366643,832.844,0.5419,0.449496918,47.82608696,26.08695652,8.695652174,6.52173913,2.173913043,6.52173913,577,2.21E-05,0.841817516
4.27067,6.35409,1.487843828,529.736,0.55258,0.476214278,46.80851064,21.27659574,8.510638298,17.0212766,6.382978723,0,1378,6.41E-06,0.231403503
3.99481,5.32479,1.332926973,332.508,0.49398,0.322807889,46.83544304,18.98734177,7.594936709,22.78481013,3.797468354,0,1417,1.74E-05,0.654738348
4.08974,4.44244,1.086240201,186.252,0.46672,0.191969464,11.11111111,22.22222222,22.22222222,27.77777778,11.11111111,0,1,7.07E-06,0.283629107
4.17617,5.14144,1.231137621,540.389,0.4835,0.397396172,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,7.79E-05,1.901988829
4.19464,5.14979,1.227707265,454.569,0.44252,0.3320851,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,8.48E-05,1.398760968
4.21896,5.18004,1.227800216,466.227,0.44602,0.336071009,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,8.31E-05,1.406881089
4.24053,5.18944,1.223771557,480.029,0.45354,0.347489638,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,6.80E-05,1.317165481
4.26413,5.21651,1.223346849,480.887,0.45476,0.347877972,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,0.000073247,1.346567301
4.21182,5.21198,1.237465039,473.122,0.45516,0.34528903,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.75E-05,1.373973712
4.20625,5.17671,1.230718574,467.001,0.45174,0.341348043,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.92E-05,1.387583927
4.19232,5.18455,1.236678021,464.171,0.4517,0.340885079,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,0.000078909,1.369184042
4.22957,5.18183,1.225143454,469.704,0.44602,0.337318964,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.98E-05,1.397678857
4.23494,5.19278,1.226175577,469.254,0.4463,0.338162421,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.80E-05,1.380708434
4.1838,5.11048,1.221492423,442.135,0.44202,0.332103654,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.82E-05,1.358172379
4.16078,5.12951,1.232824134,498.527,0.48528,0.401343103,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,6.24E-05,1.505112113
4.14989,5.13643,1.237726783,497.63,0.48544,0.40311571,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,6.05E-05,1.494420154
4.16408,5.11629,1.22867236,500.316,0.48534,0.402928943,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,0.000064601,1.556225505
4.1448,5.10846,1.232498552,490.224,0.48324,0.400145736,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,6.69E-05,1.615108399
4.15972,5.11945,1.230719856,498.2,0.48482,0.402784816,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,0.000066004,1.608754166
4.15589,5.06142,1.217890753,412.042,0.44294,0.331108204,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.07E-05,1.270809261
4.14844,5.07705,1.22384559,453.236,0.44634,0.336459166,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.46E-05,1.347051419
4.14733,5.07722,1.224214133,511.86,0.4848,0.401893409,47.05882353,35.29411765,11.76470588,3.921568627,0.980392157,0.980392157,961,6.46E-05,1.511150302
4.13768,5.06728,1.224666963,448.015,0.44662,0.33585249,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.54E-05,1.349033667
4.15333,5.07375,1.22161013,451.539,0.4458,0.336265029,44.85981308,33.64485981,11.21495327,7.476635514,0.934579439,1.869158879,961,7.35E-05,1.344913521
8.04507,8.8545,1.100611928,2072.49,0.68774,0.729107365,53.52112676,25.35211268,0,16.90140845,4.225352113,0,929,1.04E-05,0.464393455
5.84434,10.73228,1.83635449,3093.33,0.73432,0.996991322,48.10126582,27.00421941,5.063291139,13.08016878,3.375527426,1.687763713,657,1.27E-05,0.565968186
13.19796,24.78598,1.878015996,4947.46,0.87136,2.781809185,55.55555556,27.77777778,2.777777778,11.11111111,2.777777778,0,721,7.05E-06,0.350164425
6.35591,10.98199,1.727839129,3296.94,0.73154,1.107434163,55.55555556,27.77777778,2.777777778,11.11111111,2.777777778,0,721,1.31E-05,0.617999208
12.98274,23.06458,1.776557183,4838.56,0.86456,2.614689026,55.55555556,27.77777778,2.777777778,11.11111111,2.777777778,0,721,7.29E-06,0.360099277
4.05835,6.98637,1.721480405,879.35,0.57478,0.435971147,48.16753927,19.89528796,6.282722513,20.94240838,4.712041885,0,1169,4.64E-06,0.217613686
5.7276,6.88265,1.201663873,1608.05,0.62392,0.609570706,40.74074074,29.62962963,3.703703704,14.81481481,3.703703704,7.407407407,897,9.72E-06,0.447966516
9.89287,16.1602,1.633519899,1726.52,0.72702,1.010958938,41.55844156,20.77922078,31.16883117,0,5.194805195,1.298701299,577,1.25E-05,0.55352775
10.53518,13.04043,1.2377985,3829.01,0.80426,1.528087582,48.91304348,26.08695652,3.260869565,17.39130435,4.347826087,0,265,7.27E-06,0.352206475
5.1746,5.7945,1.119796699,702.134,0.50562,0.435275178,40,40,8.888888889,8.888888889,2.222222222,0,433,1.37E-05,0.53084622
5.39567,7.38904,1.369438828,1235.6,0.5702,0.518830584,50.90909091,29.09090909,0,14.54545455,3.636363636,0,961,1.40E-05,0.600354393
6.7257,16.54568,2.460068097,2814.27,0.75814,0.986751597,34.17721519,11.39240506,15.18987342,31.64556962,7.594936709,0,721,5.86E-06,0.273083939
7.72557,21.73136,2.812913481,3057.33,0.80182,1.216999317,40.29850746,13.43283582,17.91044776,19.40298507,8.955223881,0,721,5.88E-06,0.277648205
7.7864,21.96656,2.82114456,3064.93,0.80368,1.231363236,40.29850746,13.43283582,17.91044776,19.40298507,8.955223881,0,721,5.92E-06,0.277739315
4.65956,6.41327,1.376368155,1547.71,0.62906,0.557761365,32.87671233,21.91780822,24.65753425,10.95890411,6.849315068,0,513,1.85E-05,0.777115218
16.17316,18.71438,1.157125757,3810.89,0.86922,2.73337044,84.50704225,0,0,9.85915493,5.633802817,0,481,3.21E-06,0.159358951
4.73551,5.6787,1.199173901,451.723,0.5528,0.165969622,12,12,6,47,21,0,145,5.69E-07,0.027854792
7.89064,8.70869,1.103673466,2211.66,0.65792,0.828452884,48.80382775,35.40669856,2.870813397,11.48325359,1.435406699,0,521,0.00001185,0.553014795
9.1911,9.95246,1.082836657,2010.13,0.67226,0.73898519,52.63157895,21.05263158,0,21.05263158,5.263157895,0,1153,1.90E-05,0.822892673
4.64204,5.78941,1.247169348,759.497,0.51762,0.391202811,48.69565217,27.82608696,0,13.91304348,2.608695652,0,721,3.21E-05,1.077519915
10.88776,11.70127,1.074717848,1649.87,0.6523,0.720058991,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,8.77E-06,0.422995191
10.13495,17.9991,1.775943641,1488.43,0.7283,0.921378563,51.94805195,10.38961039,0,22.07792208,5.194805195,0,865,1.38E-05,0.571460168
5.49258,8.41938,1.532864337,1660.63,0.64074,0.619599273,41.02564103,28.20512821,2.564102564,23.07692308,5.128205128,0,673,7.10E-06,0.337886661
4.59988,5.9608,1.295859892,1291.19,0.58256,0.490201193,35.55555556,33.33333333,2.222222222,24.44444444,4.444444444,0,545,2.06E-05,0.794277923
5.35278,6.22483,1.162915345,174.78,0.41064,0.242910382,37.14285714,28.57142857,17.14285714,11.42857143,5.714285714,0,769,1.35E-05,0.308125541
6.03013,7.29162,1.209197812,916.055,0.52878,0.467529023,48.33333333,36.66666667,6.666666667,6.666666667,1.666666667,0,577,0.000013895,0.59079261
3.94914,4.54754,1.151526662,170.275,0.4082,0.16976926,17.39130435,8.695652174,0,52.17391304,13.04347826,0,325,9.96E-06,0.326264777
4.1602,7.73235,1.858648623,1019.25,0.58146,0.535996755,37.5,37.5,0,21.875,3.125,0,577,0.000084445,1.260532672
4.82152,5.11656,1.061192321,279.971,0.42474,0.215697128,46.34146341,14.63414634,0,19.51219512,4.87804878,14.63414634,1537,5.92E-06,0.249984408
4.59982,5.47906,1.19114661,878.82,0.55262,0.472874452,55.81395349,27.90697674,4.651162791,9.302325581,2.325581395,0,865,5.31E-05,1.597764003
4.47163,5.44049,1.216668195,862.678,0.5474,0.462530313,55.81395349,27.90697674,4.651162791,9.302325581,2.325581395,0,1153,5.63E-05,1.649033444
4.82483,5.40051,1.119316121,402.43,0.54434,0.454419474,55.81395349,27.90697674,4.651162791,9.302325581,2.325581395,0,865,5.90E-05,1.660874752
4.56082,5.44129,1.193050811,859.018,0.55038,0.470044666,55.81395349,27.90697674,4.651162791,9.302325581,2.325581395,0,865,5.25E-05,1.563467734
8.86311,9.22928,1.041313941,2038.41,0.70346,0.713281168,51.72413793,24.13793103,0,20.68965517,3.448275862,0,369,1.06E-05,0.4872992
4.58328,5.6202,1.226239724,518.425,0.50516,0.278259145,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721,0.000021112,0.67109889
4.61311,5.63723,1.222002077,645.733,0.5075,0.345346163,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721,3.02E-05,0.915895026
4.88882,6.32359,1.293479817,579.464,0.50292,0.446670752,33.8028169,41.78403756,17.84037559,5.164319249,1.408450704,0,441,1.26E-05,0.497151532
4.59837,7.44171,1.618336497,601.22,0.51824,0.471495897,36.92307692,38.97435897,19.48717949,3.076923077,1.538461538,0,545,2.18E-05,0.804941667
4.66146,6.0002,1.287193283,360.489,0.48426,0.336181941,35.91022444,41.89526185,17.95511222,0,1.496259352,2.743142145,481,6.52E-06,0.276959783
6.74608,13.227,1.960694211,2215.11,0.72426,0.833570232,46.15384615,15.38461538,0,30.76923077,7.692307692,0,241,1.64E-05,0.557217185
4.42359,8.09828,1.830703117,2605.42,0.6967,0.810747908,42.7184466,27.18446602,0,27.18446602,2.912621359,0,481,7.94E-06,0.381857921
10.05552,11.24927,1.118715889,1942.84,0.67692,0.663087985,39.56043956,17.58241758,0,13.18681319,3.296703297,26.37362637,897,6.22E-06,0.293775845
8.96418,10.4008,1.160262288,1544.16,0.62976,0.508777741,39.56043956,17.58241758,0,13.18681319,3.296703297,26.37362637,673,0.000011906,0.482274053
10.0178,10.98593,1.096640979,1864.6,0.66816,0.636573236,39.56043956,17.58241758,0,13.18681319,3.296703297,26.37362637,897,6.59E-06,0.309703061
10.83209,11.5339,1.064789897,1521.47,0.6451,0.578108757,40.4040404,16.16161616,0,14.14141414,3.03030303,26.26262626,513,7.79E-06,0.357674048
9.4131,11.61723,1.234155592,1511.81,0.66712,0.65720281,39.81481481,20.37037037,0,14.81481481,2.777777778,22.22222222,1025,1.08E-05,0.438496957
3.9856,5.25424,1.318305901,211.896,0.48014,0.151973336,23.76237624,19.8019802,7.920792079,33.66336634,13.86138614,0,225,3.00E-06,0.130383818
3.95885,5.15601,1.30240095,208.604,0.47612,0.150768217,23.76237624,19.8019802,7.920792079,33.66336634,13.86138614,0,337,3.00E-06,0.131095795
3.94634,5.10257,1.292987933,207.589,0.47596,0.150565459,24,20,8,34,14,0,337,3.06E-06,0.132940841
3.94031,5.18347,1.315498019,195.979,0.4848,0.148393475,23.76237624,19.8019802,7.920792079,33.66336634,13.86138614,0,337,3.06E-06,0.13229157
4.14733,5.42971,1.309206164,125.328,0.4384,0.13445708,32,0,32,0,25.33333333,0,865,3.89E-07,0.018779051
8.37381,11.1071,1.326409364,1591.04,0.6518,0.635400318,45.74468085,25.53191489,3.191489362,20.21276596,2.127659574,0,993,5.30E-06,0.255845911
4.6565,6.24665,1.34149039,458,0.50922,0.364943311,29.03225806,38.70967742,4.838709677,16.93548387,5.64516129,0,193,1.62E-06,0.078200397
5.8597,6.79191,1.159088349,2113.19,0.65406,0.689795548,47.76119403,23.88059701,0,23.88059701,4.47761194,0,577,1.25E-05,0.567075825
10.86073,11.63735,1.071507164,1215.13,0.65836,0.535352139,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,5.92E-06,0.288018338
10.98212,11.75163,1.070069349,1243.03,0.65036,0.542912239,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,5.64E-06,0.276010347
11.03917,11.38312,1.031157234,1235.92,0.6341,0.540662676,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,5.23E-06,0.256529294
11.05994,11.42805,1.033283182,1332.64,0.63804,0.584826625,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,4.49E-06,0.221052139
7.7572,11.72853,1.511954056,2277.84,0.6749,0.887001596,45.90163934,26.2295082,3.278688525,19.67213115,1.639344262,0,481,0.000011259,0.522900502
5.06196,5.46185,1.078999044,1184.22,0.57876,0.583730465,47.05882353,23.52941176,0,23.52941176,5.882352941,0,577,1.90E-05,0.783770236
5.59566,5.76863,1.030911456,1742.12,0.6353,0.718409977,42.10526316,21.05263158,0,31.57894737,5.263157895,0,325,1.40E-05,0.649850812
7.62995,8.13936,1.066764527,1354.57,0.66956,0.550933088,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,7.09E-06,0.33371926
6.98844,7.70472,1.102494977,1493.7,0.6457,0.587994245,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,7.35E-06,0.35302106
4.69593,4.79761,1.021652793,209.501,0.3845,0.219203229,21.81818182,21.81818182,29.09090909,21.81818182,3.636363636,1.818181818,289,1.26E-05,0.41122168
4.05137,4.71118,1.162860958,153.535,0.4462,0.227579911,28.57142857,42.85714286,21.42857143,0,7.142857143,0,217,1.80E-05,0.514282172
3.90629,4.48519,1.148196882,123.512,0.44026,0.223214829,28.57142857,42.85714286,21.42857143,0,7.142857143,0,217,1.70E-05,0.497962397
3.93912,4.45544,1.131074961,115.867,0.43892,0.220338047,28.57142857,42.85714286,21.42857143,0,7.142857143,0,289,1.71E-05,0.497938679
4.06646,6.5088,1.600605932,1172.81,0.59144,0.555248878,54.25531915,28.72340426,6.382978723,6.914893617,3.723404255,0,901,4.91E-05,1.656464064
5.91717,7.63161,1.289739859,2591.66,0.68342,0.804735484,75,0,6.25,15.625,3.125,0,769,1.99E-05,0.796130413
9.31362,12.67704,1.361129185,2398.06,0.7234,1.104092039,37.36263736,46.15384615,2.197802198,9.89010989,2.197802198,0,209,6.43E-06,0.299009507
5.92825,7.25379,1.223597183,1822.9,0.65752,0.776313879,75,0,6.25,15.625,3.125,0,769,2.27E-05,0.881237214
4.88116,5.59343,1.145922281,1351.08,0.58004,0.525094148,47.05882353,35.29411765,3.921568627,11.76470588,1.960784314,0,721,9.26E-06,0.432476084
4.97261,5.7034,1.146963064,1416.82,0.58618,0.559919763,47.05882353,35.29411765,3.921568627,11.76470588,1.960784314,0,721,9.24E-06,0.434839146
5.54904,8.76686,1.579887692,2613.66,0.67976,0.895651395,53.33333333,31.11111111,4.444444444,8.888888889,2.222222222,0,409,2.67E-05,1.167500345
7.1769,7.28809,1.015492761,1090.78,0.60038,0.441546789,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.50E-05,1.136371302
7.09442,7.22049,1.017770304,1126.16,0.608,0.459884878,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.11E-05,0.979415329
4.97186,7.04903,1.417785296,1936.35,0.66846,0.657163362,30.37974684,0,0,60.75949367,8.860759494,0,1153,2.64E-06,0.129483138
5.10341,5.73499,1.123756469,870.003,0.55314,0.458896438,45.71428571,34.28571429,5.714285714,11.42857143,2.857142857,0,481,8.24E-05,1.872709766
3.82437,4.56896,1.19469612,313.871,0.41566,0.291961677,45.71428571,26.66666667,5.714285714,11.42857143,2.857142857,7.619047619,817,5.01E-05,1.208671135
5.38811,5.97222,1.108407215,980.796,0.51938,0.468061714,45.71428571,34.28571429,5.714285714,11.42857143,2.857142857,0,721,4.43E-05,1.349639021
4.45864,4.84074,1.085698778,520.481,0.54432,0.463038263,38.88888889,50,8.333333333,0,2.777777778,0,481,1.70E-05,0.723088453
5.0692,5.33134,1.051712302,916.218,0.55578,0.489363576,38.88888889,50,8.333333333,0,2.777777778,0,481,2.25E-05,0.90524886
4.56727,6.25402,1.369312521,4235.81,0.72984,0.974583174,48,12,0,36,4,0,1345,8.72E-06,0.416489472
4.35413,5.10968,1.173524906,519.457,0.45478,0.329842324,45.71428571,25.71428571,5.714285714,11.42857143,2.857142857,8.571428571,829,4.57E-05,1.162510535
4.29128,6.55703,1.527989318,1464.08,0.64516,0.54884813,47.36842105,15.78947368,0,31.57894737,5.263157895,0,361,1.14E-05,0.532918156
5.2518,5.87924,1.119471419,465.246,0.43962,0.287609664,44.44444444,22.22222222,7.407407407,14.81481481,3.703703704,0,973,4.20E-05,0.864308416
4.07127,5.3844,1.32253572,531.591,0.48146,0.381128043,43.56435644,31.68316832,5.940594059,15.84158416,2.97029703,0,1009,1.76E-05,0.669765926
5.9765,9.58182,1.603249393,2651.34,0.72546,0.862950442,41.9047619,22.85714286,5.714285714,22.85714286,6.666666667,0,513,8.06E-06,0.390138144
4.26959,8.02011,1.878426266,1729.84,0.64124,0.635362893,41.02564103,25.64102564,7.692307692,20.51282051,5.128205128,0,529,1.87E-05,0.784608886
4.15657,6.92899,1.666997067,251.795,0.48906,0.147424014,18.55670103,26.80412371,6.872852234,30.92783505,15.46391753,0,121,1.24E-06,0.056510925
4.45129,6.37079,1.431223308,1133.96,0.54744,0.522351459,47.42268041,28.86597938,10.30927835,8.24742268,1.030927835,0,1025,6.47E-05,1.852470152
7.17386,7.35052,1.024625515,1125.19,0.60504,0.453845808,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.27E-05,1.040193306
7.17038,7.33344,1.022740775,1114.35,0.60502,0.452094511,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.31E-05,1.05185345
7.28396,7.42387,1.019207958,1122.68,0.60704,0.458184892,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.25E-05,1.031744347
7.20219,7.37728,1.024310661,1134.92,0.6071,0.457984746,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,0.000022155,1.025890611
7.21509,7.38305,1.023278989,1129.45,0.60596,0.45697307,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.23E-05,1.02663937
7.33893,7.46814,1.017606109,1120.33,0.6071,0.457549836,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.17E-05,0.996443928
7.33479,7.46558,1.017831458,1118.01,0.60854,0.457996538,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,0.000021802,1.002554078
7.28781,7.41619,1.017615717,1123.91,0.6093,0.459623581,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577,2.23E-05,1.019755032
6.71409,8.92733,1.329641098,1582.23,0.62312,0.643112436,50.82872928,35.35911602,0,8.839779006,2.762430939,1.104972376,961,0.000017352,0.575387056
6.91953,8.24396,1.191404619,1524.33,0.61552,0.665177496,54.75113122,28.95927602,0.904977376,12.66968326,2.714932127,0,1425,2.34E-05,0.75944908
11.75665,14.23644,1.210926582,5004.36,0.83328,2.20062537,59.22330097,31.06796117,0,7.766990291,1.941747573,0,721,7.93E-06,0.387063899
