PLD ,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KN2,NN2 1 Bar (mol/kg)
5.05463,5.90205,1.167652232,801.83,0.52714,0.365802713,42.85714286,14.28571429,0,28.57142857,7.142857143,0,601,5.52148E-06,0.199819459
4.86083,5.7573,1.184427351,754.787,0.51286,0.34698655,42.85714286,14.28571429,0,28.57142857,7.142857143,0,601,6.02061E-06,0.204760114
5.89518,9.52458,1.615655502,3062.73,0.68908,0.949664004,44.44444444,32.74853801,18.71345029,0,2.923976608,1.169590643,385,4.19527E-06,0.195706786
6.62918,9.03703,1.363219885,1916.76,0.67236,0.69428482,45.16129032,25.80645161,3.225806452,19.35483871,3.225806452,0,721,2.83832E-06,0.116871665
10.72802,11.49386,1.071386892,1116.46,0.6359,0.485293893,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946,2.07177E-06,0.101188894
7.28376,8.74289,1.20032648,2297.08,0.6718,0.871886652,44.11764706,41.17647059,5.882352941,5.882352941,2.941176471,0,385,3.31328E-06,0.159813975
5.48027,9.63173,1.75752837,2484.24,0.70486,1.057454434,44.7761194,35.82089552,8.955223881,8.955223881,1.492537313,0,1153,4.23007E-06,0.199167579
4.2936,5.70322,1.328307248,682.397,0.50462,0.35543378,52.17391304,26.08695652,0,18.84057971,2.898550725,0,973,6.40723E-06,0.202029944
8.56919,8.60977,1.00473557,725.242,0.61954,0.383084762,23.52941176,23.52941176,35.29411765,0,17.64705882,0,129,4.47723E-07,0.022148799
6.39708,7.09435,1.108998168,1955.64,0.6983,0.632329105,25,25,37.5,0,12.5,0,193,1.76727E-06,0.087145445
4.05785,12.81022,3.156898358,2402.8,0.70774,0.917513972,56.25,21.875,0,15.625,3.125,3.125,697,4.4597E-06,0.191545862
6.8654,20.18098,2.939519911,1070.93,0.61622,0.697862201,50,22.72727273,0,22.72727273,4.545454545,0,3265,7.59902E-06,0.188655612
3.93225,5.91307,1.503737046,1193.47,0.57774,0.609820845,52.17391304,26.08695652,0,17.39130435,4.347826087,0,973,6.75451E-06,0.264531243
3.88293,5.76478,1.484646903,1041.85,0.5637,0.578105226,52.17391304,26.08695652,0,17.39130435,4.347826087,0,973,6.96764E-06,0.266961769
8.10197,9.99333,1.233444459,2022.36,0.66814,0.82342067,46.66666667,36.66666667,3.333333333,10,3.333333333,0,460,2.92557E-06,0.138765409
3.8157,9.4187,2.468406845,1161.36,0.59984,0.519846085,50.90909091,29.09090909,0,14.54545455,3.636363636,0,1441,6.49469E-06,0.193836091
4.09783,9.48211,2.313934448,1671.14,0.69616,0.631431914,43.75,18.75,6.25,25,6.25,0,705,1.7912E-06,0.089695635
3.89223,4.46919,1.148233789,207.22,0.43756,0.243083487,26.92307692,28.84615385,3.846153846,26.92307692,5.769230769,0,235,1.57138E-06,0.061073214
4.49229,6.16997,1.373457635,779.386,0.49054,0.423693825,51.06382979,34.04255319,4.255319149,8.510638298,2.127659574,0,769,6.36641E-06,0.187679339
4.14994,5.56488,1.340954327,261.135,0.38674,0.23441061,46.66666667,26.66666667,0,20,3.333333333,0,1201,1.28152E-05,0.093243025
4.55513,4.98366,1.094076349,816.138,0.52538,0.487786309,50,35,5,0,1.25,7.5,833,1.20891E-05,0.291451489
4.9763,5.55777,1.116847859,924.651,0.52668,0.502015956,47.5,40,0,10,2.5,0,1189,4.0009E-06,0.161620874
9.41931,18.48324,1.962271122,3548.81,0.81262,1.514960002,68.08510638,0,0,25.53191489,6.382978723,0,513,2.79655E-06,0.134235227
7.04166,13.55589,1.925098627,1496.03,0.68812,0.667261408,62.80991736,0,0,29.75206612,7.438016529,0,609,6.73586E-06,0.174357478
4.33568,9.96385,2.298105487,1787.03,0.66554,0.741183729,38.35616438,32.87671233,21.91780822,0,4.109589041,2.739726027,577,3.85555E-06,0.168817126
5.77662,7.72615,1.337486281,922.42,0.5714,0.484660339,32.25806452,54.83870968,3.225806452,3.225806452,3.225806452,0,109,4.36535E-06,0.188713142
5.86346,12.80393,2.183681649,2605.7,0.73358,1.001810847,48.17073171,25.6097561,1.219512195,20.12195122,4.87804878,0,465,2.7031E-06,0.132535438
6.07561,8.59986,1.415472685,1185.19,0.63712,0.476943347,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.61995E-06,0.077773135
8.82724,9.16234,1.037962036,3964.67,0.79428,1.431718141,30,0,0,60,10,0,193,1.42385E-06,0.07138287
4.1628,7.20254,1.73021524,1900.76,0.63946,0.72098055,46.57534247,32.87671233,0,17.80821918,2.739726027,0,529,5.04528E-06,0.211567296
4.24331,6.01025,1.41640606,1302.81,0.59982,0.593869428,48.57142857,31.42857143,0,17.14285714,2.857142857,0,553,0.00000623,0.227676369
4.66068,5.86756,1.258949338,1255.7,0.67808,0.366098327,19.04761905,0,19.04761905,0,42.85714286,0,385,4.93345E-07,0.024399237
5.00426,5.91163,1.181319516,937.996,0.56176,0.485972577,43.90243902,29.26829268,14.63414634,9.756097561,2.43902439,0,769,6.33467E-06,0.198842508
4.49412,5.03218,1.11972533,1615.19,0.66556,0.761655831,66.66666667,0,26.66666667,0,6.666666667,0,961,3.77786E-06,0.171472402
4.03441,5.43362,1.34681899,229.175,0.4432,0.206102149,6.451612903,12.90322581,0,51.61290323,16.12903226,0,1,5.82944E-07,0.027201549
4.8352,5.89138,1.218435639,1247.74,0.63126,0.498956654,39.02439024,29.26829268,19.51219512,0,7.317073171,0,361,2.57257E-06,0.11916214
3.90043,5.63611,1.44499709,944.502,0.56404,0.530796232,52.17391304,26.08695652,0,17.39130435,4.347826087,0,973,4.97028E-06,0.205126521
3.9288,5.58762,1.422220525,917.813,0.561,0.522779585,52.17391304,26.08695652,0,17.39130435,4.347826087,0,973,4.99779E-06,0.203925727
5.3683,6.60705,1.230752752,1791.61,0.64236,0.575343938,38.70967742,29.03225806,9.677419355,19.35483871,3.225806452,0,406,4.19105E-06,0.184584393
3.91151,18.41354,4.707527272,2342.5,0.73264,0.894906178,32.53012048,10.84337349,15.6626506,33.73493976,7.228915663,0,1441,2.01073E-06,0.092026249
5.91491,7.0104,1.185208228,1481.39,0.61256,0.60197724,35.29411765,30.58823529,14.11764706,16.47058824,3.529411765,0,409,3.45994E-06,0.156631776
3.83248,7.2178,1.883323592,972.906,0.56322,0.513830602,45.45454545,27.27272727,6.060606061,12.12121212,3.03030303,0,673,4.65654E-06,0.177999804
4.49425,6.01281,1.337889526,1759.87,0.61876,0.606377766,53.65853659,24.3902439,0,19.51219512,2.43902439,0,1089,5.3945E-06,0.218151575
4.847,6.03379,1.244850423,1290.79,0.54202,0.514998052,51.53374233,24.5398773,20.85889571,0,3.067484663,0,2049,7.99112E-06,0.237349575
4.78066,6.04771,1.265036627,1249.59,0.53842,0.501550987,51.53374233,24.5398773,20.85889571,0,3.067484663,0,2049,8.81345E-06,0.242983917
4.63845,8.04365,1.734124546,1586.56,0.61512,0.570554025,36.66666667,35,5,17.5,5.833333333,0,185,3.21575E-06,0.151217071
4.66596,8.11285,1.738731151,1590.37,0.6161,0.571463023,36.66666667,35,5,17.5,5.833333333,0,185,3.22525E-06,0.15382287
8.5205,11.7072,1.374003873,1251.2,0.6701,0.47803848,50,0,0,0,23.46938776,0,785,5.46943E-07,0.027186443
4.90341,6.04161,1.232124175,700.81,0.56768,0.317704078,43.24324324,21.62162162,27.02702703,0,8.108108108,0,577,2.38011E-06,0.099085353
5.33783,6.41625,1.202033411,773.172,0.5883,0.351986694,43.24324324,21.62162162,27.02702703,0,8.108108108,0,577,1.93337E-06,0.086317669
9.80221,10.90817,1.112827617,1390.32,0.63658,0.586958526,33.33333333,11.11111111,33.33333333,0,11.11111111,11.11111111,721,2.01955E-06,0.098548097
9.68892,10.81251,1.115966485,1285.14,0.6241,0.534039567,33.33333333,11.11111111,33.33333333,0,11.11111111,11.11111111,721,2.32228E-06,0.112130748
5.3124,6.32722,1.191028537,2568.38,0.66316,0.796506307,42.10526316,21.05263158,0,31.57894737,5.263157895,0,577,4.12221E-06,0.194178358
4.58953,6.31996,1.377038607,1240.36,0.56026,0.609889781,41.09589041,50.95890411,0,6.575342466,1.369863014,0,229,5.93215E-06,0.222656989
14.40453,14.69858,1.020413717,1292.6,0.69086,0.695165857,42.10526316,26.31578947,0,26.31578947,5.263157895,0,529,4.78434E-06,0.164141836
13.92666,14.25248,1.023395416,1233.98,0.67482,0.708414429,42.85714286,25,0,26.78571429,5.357142857,0,545,6.66753E-06,0.205056929
5.09662,6.43284,1.262177679,2881.29,0.67064,0.877996413,55.81395349,20.93023256,0,18.60465116,4.651162791,0,937,8.15792E-06,0.354760718
5.83771,6.03462,1.033730692,1118.42,0.61406,0.554481015,48.48484848,0,24.24242424,24.24242424,3.03030303,0,577,6.35254E-06,0.178692407
4.37573,5.46612,1.249190421,948.091,0.53332,0.554950298,43.90243902,45.52845528,6.504065041,1.62601626,0.81300813,0,833,0.000010165,0.280046578
4.04603,10.42908,2.577608174,799.69,0.58164,0.377516713,26.61996497,39.92994746,19.96497373,8.056042032,5.078809107,0,305,1.31345E-06,0.060734238
8.26406,11.66545,1.411588251,1399.22,0.63792,0.631516423,43.24324324,32.43243243,9.009009009,12.61261261,2.702702703,0,361,2.1526E-06,0.100592711
13.78223,14.55985,1.056421929,1784.69,0.66548,0.847935333,53.84615385,36.36363636,4.195804196,4.195804196,1.398601399,0,613,5.65585E-06,0.199819212
5.32518,5.69577,1.069592014,584.631,0.45438,0.330867254,39.28571429,39.28571429,3.571428571,14.28571429,3.571428571,0,793,3.78881E-06,0.117089116
6.47995,7.26238,1.120746302,739.781,0.49518,0.388559322,37.93103448,37.93103448,6.896551724,13.79310345,3.448275862,0,529,2.16245E-06,0.090740273
7.02568,8.26904,1.176973617,1765.67,0.64034,0.607193317,45,15,0,32.5,7.5,0,481,2.59564E-06,0.12380538
3.87042,6.13722,1.585672873,385.363,0.46148,0.307757971,42.30769231,30.76923077,0,23.07692308,3.846153846,0,673,1.27272E-05,0.144035942
4.30181,6.72845,1.564097438,460.164,0.46584,0.316368526,42.30769231,30.76923077,0,23.07692308,3.846153846,0,673,1.39466E-05,0.174756557
4.22525,6.94763,1.644312171,405.514,0.43934,0.281519928,42.30769231,30.76923077,0,23.07692308,3.846153846,0,673,2.30197E-05,0.182906413
4.20343,6.64156,1.580033449,385.973,0.41996,0.256834277,40.74074074,33.33333333,0,22.22222222,3.703703704,0,625,0.000039341,0.181417046
6.65728,13.17739,1.979395489,2175.87,0.72038,0.816844426,46.15384615,15.38461538,0,30.76923077,7.692307692,0,241,4.09953E-06,0.154452132
6.67449,13.23241,1.982534995,2204.67,0.72128,0.823004134,46.15384615,15.38461538,0,30.76923077,7.692307692,0,241,4.10328E-06,0.153606912
4.09866,6.92788,1.690279262,643.493,0.5611,0.35176478,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,1.96195E-06,0.082573077
4.63026,4.96727,1.07278425,527.49,0.47418,0.366773924,43.90243902,29.26829268,14.63414634,9.756097561,2.43902439,0,577,8.94629E-06,0.186958568
4.24915,4.96103,1.167534683,504.254,0.46122,0.319776471,43.90243902,29.26829268,14.63414634,9.756097561,2.43902439,0,577,4.47481E-06,0.127156594
5.6534,7.52412,1.330901758,1305.99,0.56146,0.544340492,45.16129032,32.25806452,6.451612903,12.90322581,3.225806452,0,649,6.2315E-06,0.243914541
5.87256,7.70412,1.311884425,1308.35,0.5635,0.549011584,45.16129032,32.25806452,6.451612903,12.90322581,3.225806452,0,649,6.01171E-06,0.239311091
5.85542,7.66591,1.309198999,1307.49,0.56478,0.548532468,45.16129032,32.25806452,6.451612903,12.90322581,3.225806452,0,649,6.06053E-06,0.240288331
5.84066,7.68055,1.315014057,1300.34,0.56552,0.551194456,45.16129032,32.25806452,6.451612903,12.90322581,3.225806452,0,649,6.05624E-06,0.239283756
5.87796,7.6755,1.305810179,1312.38,0.566,0.551339873,45.16129032,32.25806452,6.451612903,12.90322581,3.225806452,0,649,6.05311E-06,0.239098387
5.80686,7.61946,1.312148046,1296.46,0.56382,0.546861815,45.16129032,32.25806452,6.451612903,12.90322581,3.225806452,0,649,6.10599E-06,0.24137235
3.97544,4.76594,1.198845914,1049.11,0.50466,0.430424659,45.16129032,32.25806452,6.451612903,12.90322581,3.225806452,0,577,1.13203E-05,0.329787816
4.02318,4.33985,1.078711368,514.547,0.5223,0.402847623,40,20,30,0,10,0,385,4.50521E-06,0.182925099
4.6808,7.07474,1.511438216,910.498,0.59168,0.508438456,46.51162791,9.302325581,0,37.20930233,6.976744186,0,649,1.07528E-06,0.053011793
4.10534,5.16354,1.257761842,219.963,0.41034,0.295431801,43.63636364,36.36363636,0,14.54545455,1.818181818,0,673,2.27449E-06,0.068607008
3.93529,5.17234,1.314347863,278.803,0.4662,0.386045395,53.54330709,31.49606299,3.149606299,9.448818898,2.362204724,0,1537,8.37325E-06,0.142474812
4.889,7.82073,1.599658417,904.717,0.54798,0.423818216,38.70967742,32.25806452,12.90322581,12.90322581,3.225806452,0,449,1.74258E-06,0.080607858
4.53801,6.00702,1.323712376,1295.02,0.61982,0.475216401,33.33333333,5.555555556,50,0,11.11111111,0,529,3.19372E-06,0.142182135
4.56717,5.94433,1.301534648,1294.9,0.6249,0.478802878,33.33333333,5.555555556,50,0,11.11111111,0,529,3.23721E-06,0.144054565
4.51852,5.98976,1.325602188,1277.19,0.62374,0.475484068,33.33333333,5.555555556,50,0,11.11111111,0,529,3.22273E-06,0.143587096
4.54415,6.15923,1.355419605,1319.81,0.6219,0.481197772,33.33333333,5.555555556,50,0,11.11111111,0,529,3.06938E-06,0.138870895
4.60336,5.8494,1.270680546,1303.51,0.62178,0.476540106,33.33333333,5.555555556,50,0,11.11111111,0,529,3.25293E-06,0.144260839
4.76477,5.98461,1.256012357,1161.99,0.68608,0.367040798,20.68965517,0,20.68965517,0,31.03448276,0,217,4.26942E-07,0.021339374
4.6498,5.92168,1.273534346,1089.92,0.68032,0.355577856,20.68965517,0,20.68965517,0,31.03448276,0,217,4.10319E-07,0.020505475
4.56735,5.83182,1.276849814,989.033,0.67052,0.338809025,20.68965517,0,20.68965517,0,31.03448276,0,217,3.99561E-07,0.019885101
6.6245,8.36527,1.262777568,1211.54,0.72276,0.387177647,21.42857143,0,21.42857143,0,28.57142857,0,145,4.54985E-07,0.022641585
3.81154,4.91554,1.289646704,302.075,0.46388,0.324480103,44,24,12,16,4,0,769,4.38214E-06,0.119227408
6.34934,7.54991,1.189085795,1812.85,0.67696,0.667455435,44.44444444,13.33333333,0,24.44444444,6.666666667,11.11111111,817,2.74411E-06,0.124445486
4.98162,6.95292,1.395714647,1218.08,0.54982,0.503719584,48,32,16,0,4,0,769,5.60117E-06,0.206346043
6.99185,7.37662,1.055031215,1622.85,0.63542,0.632453792,44.44444444,22.22222222,0,27.77777778,5.555555556,0,385,3.87371E-06,0.180584547
5.07129,5.64907,1.113931564,806.755,0.50172,0.407471778,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,973,5.72075E-06,0.178445986
4.92542,5.30336,1.076732543,913.716,0.54002,0.452448578,47.05882353,23.52941176,0,23.52941176,5.882352941,0,577,4.74768E-06,0.17857715
4.88912,5.25442,1.074716922,883.439,0.53448,0.441971041,47.05882353,23.52941176,0,23.52941176,5.882352941,0,577,4.89575E-06,0.181727068
4.9355,5.40311,1.0947442,943.77,0.54358,0.455450356,47.05882353,23.52941176,0,23.52941176,5.882352941,0,577,4.9477E-06,0.185461889
4.88245,5.24171,1.073581911,870.42,0.53678,0.44316934,47.05882353,23.52941176,0,23.52941176,5.882352941,0,577,4.9288E-06,0.181780328
4.95925,5.42751,1.094421536,959.466,0.54634,0.463121668,47.05882353,23.52941176,0,23.52941176,5.882352941,0,577,4.74813E-06,0.181495009
4.69215,5.21289,1.110981107,679.375,0.48598,0.382065756,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,973,6.30486E-06,0.177091153
5.49511,6.10412,1.110827627,924.985,0.51716,0.434869622,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,973,5.79855E-06,0.195546698
5.42401,6.09975,1.124583104,914.015,0.5164,0.434121039,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,973,5.44157E-06,0.186217801
5.47386,6.14785,1.123128834,934.58,0.52082,0.441597422,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,973,5.5943E-06,0.190417135
5.80016,11.6475,2.008134258,2825.66,0.72766,0.990497399,54.16666667,25,0,16.66666667,4.166666667,0,721,4.98767E-06,0.216517986
9.44256,10.30257,1.091078055,989.359,0.58932,0.542342309,43.47826087,34.7826087,2.898550725,14.49275362,4.347826087,0,1153,1.91542E-06,0.087056111
4.2806,6.36296,1.486464514,1325.16,0.60576,0.501901519,51.72413793,24.13793103,0,20.68965517,3.448275862,0,737,6.53488E-06,0.247708377
4.23916,13.68943,3.229278914,1590.3,0.6901,0.661636402,37.97468354,7.594936709,15.18987342,30.37974684,8.860759494,0,1729,1.74202E-06,0.081580776
4.3179,13.73946,3.18197735,1757.33,0.67892,0.712779148,37.97468354,7.594936709,15.18987342,30.37974684,8.860759494,0,217,1.69254E-06,0.082352125
4.29007,13.71044,3.195854613,1599.82,0.67164,0.662118733,37.97468354,7.594936709,15.18987342,30.37974684,8.860759494,0,1729,1.61908E-06,0.07675216
6.74493,12.05622,1.78744924,3594.83,0.78288,1.265696312,55.55555556,16.66666667,0,22.22222222,5.555555556,0,409,3.23142E-06,0.154368304
13.85225,15.21554,1.098416503,1866.23,0.70388,0.851997148,46.66666667,33.33333333,3.333333333,13.33333333,3.333333333,0,649,7.18358E-06,0.23922397
4.66385,6.14636,1.317872573,1849.85,0.63092,0.729426917,56.25,0,37.5,0,6.25,0,577,2.85848E-06,0.132820307
7.01697,8.19723,1.168200805,1111.32,0.61842,0.450077509,40,17.77777778,0,31.11111111,11.11111111,0,897,2.81412E-06,0.123818658
4.29241,4.96705,1.157170447,314.003,0.41458,0.280297755,37.93103448,41.37931034,3.448275862,13.79310345,3.448275862,0,541,4.86296E-06,0.097310377
4.26488,4.95272,1.161280036,316.851,0.42548,0.292820569,37.93103448,41.37931034,3.448275862,13.79310345,3.448275862,0,721,4.63327E-06,0.097892151
5.20447,5.51433,1.059537282,519.42,0.44822,0.322309711,37.93103448,41.37931034,3.448275862,13.79310345,3.448275862,0,721,3.51074E-06,0.103893612
3.90767,5.34449,1.367692257,658.293,0.47608,0.397508475,51.06382979,34.04255319,4.255319149,8.510638298,2.127659574,0,1537,9.35039E-06,0.219217436
4.97277,13.29616,2.673793479,1559.14,0.66942,0.680988635,44.44444444,29.62962963,0,19.75308642,6.172839506,0,1153,1.9726E-06,0.093836764
4.69426,5.32382,1.134112725,320.331,0.4246,0.256295724,44.44444444,44.44444444,0,0,2.777777778,2.777777778,769,4.07003E-06,0.093572438
4.51055,5.18677,1.149919633,334.346,0.42572,0.279501556,44.44444444,44.44444444,0,0,2.777777778,2.777777778,769,4.3945E-06,0.102110783
4.57934,6.17503,1.348454144,1056.72,0.60316,0.527223936,46.66666667,30,0,20,3.333333333,0,1217,5.28809E-06,0.207034843
5.19927,10.24604,1.970668959,2906.96,0.723,0.933258466,44.18604651,27.90697674,0,23.25581395,4.651162791,0,625,3.92192E-06,0.184183774
3.98212,5.38373,1.351975832,1146.29,0.60824,0.528876754,40.81632653,24.48979592,12.24489796,16.32653061,6.12244898,0,379,4.0206E-06,0.171558478
4.1915,5.76423,1.375218895,1454.87,0.62674,0.570598785,40.81632653,24.48979592,12.24489796,16.32653061,6.12244898,0,379,3.97699E-06,0.173525349
4.25931,7.74379,1.818085558,1953.25,0.67216,0.700458524,40,15,0,35,5,0,313,2.6108E-06,0.125903274
5.2032,6.77313,1.301723939,1698.9,0.65054,0.568479923,39.02439024,14.63414634,0,34.14634146,7.317073171,0,833,4.12963E-06,0.182562134
4.14354,5.32617,1.285415369,1689.31,0.67174,0.610650522,22.22222222,22.22222222,0,44.44444444,11.11111111,0,145,1.6769E-06,0.083298419
4.15643,5.36278,1.290237054,1723.78,0.67378,0.614347977,22.22222222,22.22222222,0,44.44444444,11.11111111,0,145,1.71039E-06,0.085085388
7.97271,18.51843,2.322727153,3994.77,0.80888,1.522887175,51.01214575,24.29149798,2.429149798,17.81376518,4.453441296,0,385,2.83719E-06,0.140391722
7.81499,18.77734,2.402733721,3985.49,0.80498,1.491880632,51.01214575,24.29149798,2.429149798,17.81376518,4.453441296,0,385,2.83091E-06,0.140924115
7.96401,18.83938,2.365564584,4063.31,0.80806,1.532082226,51.01214575,24.29149798,2.429149798,17.81376518,4.453441296,0,385,2.8691E-06,0.141480197
4.13773,5.34824,1.29255413,577.23,0.4917,0.366696746,47.05882353,23.52941176,0,23.52941176,5.882352941,0,865,5.01887E-06,0.16255302
4.14932,5.34764,1.288799129,577.834,0.49112,0.365754118,47.05882353,23.52941176,0,23.52941176,5.882352941,0,865,5.06379E-06,0.16360426
6.92833,8.56724,1.236551954,1108.42,0.5703,0.446695021,49.05660377,20.75471698,8.490566038,18.86792453,2.830188679,0,657,2.54259E-06,0.115945119
6.80185,8.33236,1.225013783,1061.42,0.56404,0.427125062,47.70642202,22.93577982,8.256880734,18.34862385,2.752293578,0,633,2.75406E-06,0.124243126
6.89727,8.49976,1.232336852,1067.13,0.57166,0.433230014,47.70642202,22.93577982,8.256880734,18.34862385,2.752293578,0,633,2.68713E-06,0.121384647
4.83873,5.08726,1.051362651,611.22,0.46016,0.361499544,50,35,2.5,10,2.5,0,1561,7.68272E-06,0.182777343
5.15007,7.43512,1.443692998,2351.7,0.67048,0.790623084,39.63963964,36.03603604,10.81081081,9.90990991,3.603603604,0,385,3.08255E-06,0.146615641
16.76415,16.84369,1.004744649,1914.04,0.75648,1.092522414,50,21.42857143,0,21.42857143,7.142857143,0,529,2.69782E-06,0.134160689
16.84411,16.92414,1.004751216,1941.55,0.75542,1.118446475,50,21.42857143,0,21.42857143,7.142857143,0,529,2.54195E-06,0.125760046
16.82951,16.91027,1.004798714,1965.63,0.75698,1.125696143,50,21.42857143,0,21.42857143,7.142857143,0,529,2.58303E-06,0.127511229
16.82254,16.90358,1.004817346,1969.17,0.75824,1.129242441,50,21.42857143,0,21.42857143,7.142857143,0,529,2.63139E-06,0.129211131
16.81333,16.8944,1.004821769,1969.03,0.75818,1.128004011,50,21.42857143,0,21.42857143,7.142857143,0,529,2.64268E-06,0.131359468
