PLD,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KCH4,NCH4 0.1 Bar (mol/kg)
4.03284,5.13844,1.27,471.211,0.48386,0.304450415,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217.00,5.48385E-06,0.026945627
3.97372,5.2478,1.32,454.299,0.47784,0.299558035,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217.00,5.37409E-06,0.027000554
3.91943,4.9438,1.26,416.752,0.46968,0.291739392,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217.00,4.97429E-06,0.024771532
16.95439,17.44029,1.03,1602.6,0.70834,0.940198621,28.57142857,42.85714286,4.761904762,14.28571429,4.761904762,0,181.00,2.78808E-06,0.013784013
4.08689,4.75983,1.16,426.24,0.50594,0.326311852,50.74626866,17.91044776,0,26.86567164,4.47761194,0,897.00,3.21728E-05,0.152919009
7.69493,9.54888,1.24,1909.34,0.6774,0.781542942,40.81632653,32.65306122,6.12244898,16.32653061,4.081632653,0,649.00,9.87964E-06,0.049473157
7.73922,9.60606,1.24,1913.22,0.677,0.782209528,40.81632653,32.65306122,6.12244898,16.32653061,4.081632653,0,649.00,9.28498E-06,0.046692594
4.20115,4.7399,1.13,252.367,0.39348,0.22381616,41.17647059,29.41176471,5.882352941,17.64705882,5.882352941,0,721.00,4.81148E-05,0.20448001
4.68679,4.84155,1.03,437.303,0.46642,0.332092076,47.22222222,33.33333333,16.66666667,0,2.777777778,0,705.00,1.71697E-05,0.084048659
4.57423,4.8139,1.05,437.522,0.4677,0.332951285,47.22222222,33.33333333,16.66666667,0,2.777777778,0,705.00,1.85608E-05,0.091296424
4.26622,4.77305,1.12,587.699,0.4922,0.367895476,47.22222222,33.33333333,16.66666667,0,2.777777778,0,1409.00,0.000010155,0.049582538
12.57512,26.25291,2.09,6197.13,0.9126,4.399874647,54.54545455,33.56643357,1.398601399,8.391608392,2.097902098,0,217.00,6.08205E-06,0.030289507
12.49369,25.17564,2.02,5841.14,0.89098,3.636742124,51.89189189,38.91891892,1.081081081,6.486486486,1.621621622,0,241.00,7.18283E-06,0.035813669
3.91316,4.51878,1.15,259.334,0.47356,0.391397778,50,36.20689655,3.448275862,8.620689655,1.724137931,0,1333.00,2.47733E-05,0.116652538
4.98141,8.08398,1.62,1679.92,0.61126,0.667867078,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481.00,1.53199E-05,0.075933405
4.88927,8.10638,1.66,1720.74,0.60644,0.671822431,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481.00,1.65992E-05,0.082711515
4.97897,7.89565,1.59,1696.52,0.60914,0.671399552,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481.00,1.53024E-05,0.07532091
6.22752,7.54994,1.21,2635.79,0.71052,0.886758897,51.1627907,23.25581395,2.325581395,18.60465116,4.651162791,0,817.00,0.000012258,0.061266872
4.28231,5.87217,1.37,2186.18,0.65652,0.687788949,52.27272727,20.45454545,0,22.72727273,4.545454545,0,889.00,0.000029016,0.142612514
4.06042,6.33732,1.56,1597.09,0.62358,0.526414425,52.27272727,20.45454545,0,22.72727273,4.545454545,0,889.00,1.65293E-05,0.082352121
6.45442,6.88379,1.07,869.469,0.5708,0.352076189,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541.00,1.23848E-05,0.060491877
10.76844,25.42698,2.36,2429.07,0.83658,1.279013946,49.82698962,24.91349481,4.152249135,13.84083045,5.190311419,2.076124567,433.00,3.97683E-06,0.019623342
5.68454,5.83174,1.03,339.646,0.41258,0.271671923,50,30,0,16.66666667,3.333333333,0,1345.00,1.11233E-05,0.05311239
4.38571,5.73292,1.31,738.242,0.52164,0.425425719,50,30,0,16.66666667,3.333333333,0,505.00,4.15523E-05,0.195183401
5.25081,7.26399,1.38,1781.01,0.59932,0.621823803,43.75,18.75,6.25,25,6.25,0,595.00,2.22083E-05,0.107798643
5.5873,6.57451,1.18,1598.37,0.60734,0.646685648,43.75,18.75,6.25,25,6.25,0,353.00,1.81367E-05,0.089858764
9.61852,10.84161,1.13,1047.51,0.57126,0.538766964,41.50943396,45.28301887,0,7.547169811,1.257861635,3.773584906,721.00,4.33946E-06,0.021715961
4.52481,10.64181,2.35,2210.5,0.67086,0.750713382,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541.00,1.34596E-05,0.066960036
7.28684,8.54501,1.17,1117.3,0.59522,0.600661998,48.21428571,37.5,12.5,0,1.785714286,0,397.00,1.01402E-05,0.050733167
4.40002,8.03493,1.83,568.271,0.48206,0.419649697,48.4375,35.9375,10.9375,3.125,1.5625,0,1249.00,2.65963E-05,0.124152331
4.27216,9.42427,2.21,1462.69,0.61826,0.629302369,46.875,21.875,6.25,20.3125,4.6875,0,1105.00,1.43046E-05,0.06909163
4.5072,7.01648,1.56,812.514,0.5435,0.512571439,44.18604651,34.10852713,12.40310078,7.751937984,1.550387597,0,421.00,9.63979E-06,0.047661346
10.50387,10.88001,1.04,979.185,0.59548,0.498831414,53.16455696,27.84810127,0,15.18987342,3.797468354,0,993.00,2.24919E-05,0.104501396
8.65931,10.6197,1.23,1979.25,0.63988,0.856356697,49.76525822,41.31455399,4.225352113,3.755868545,0.938967136,0,993.00,1.99925E-05,0.098006405
9.23563,18.42063,1.99,4981.55,0.8539,2.449842635,57.14285714,29.71428571,2.285714286,9.142857143,1.714285714,0,593.00,6.83036E-06,0.03407915
5.62993,8.06476,1.43,2860.55,0.70336,0.938611779,42.10526316,42.10526316,7.01754386,7.01754386,1.754385965,0,289.00,1.55961E-05,0.076525506
13.27772,19.47488,1.47,3743.59,0.82878,2.061636663,54.18060201,30.10033445,0,12.04013378,3.678929766,0,235.00,8.5378E-06,0.042466373
8.65235,9.6188,1.11,2710.82,0.67854,0.903923342,54,30,0,13,3,0,1249.00,1.90591E-05,0.093795557
3.94175,6.41608,1.63,695.764,0.58084,0.345557089,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417.00,9.00458E-06,0.044267603
4.3641,6.81111,1.56,1057.56,0.61502,0.409800237,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417.00,7.47022E-06,0.0372357
4.04495,6.48792,1.60,769.997,0.59546,0.364340564,46.15384615,25.64102564,20.51282051,0,7.692307692,0,625.00,0.000008585,0.042295572
4.0805,6.5428,1.60,807.21,0.59428,0.368436062,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417.00,8.41031E-06,0.041313522
5.52422,14.24572,2.58,2301.71,0.71476,0.963650753,40.4494382,40.4494382,0,14.60674157,4.494382022,0,289.00,6.57189E-06,0.032570889
4.2994,7.85983,1.83,898.818,0.6021,0.572817566,44.11764706,27.94117647,4.411764706,19.11764706,4.411764706,0,657.00,2.59281E-05,0.126706817
4.94321,9.91084,2.00,1865.3,0.63632,0.803020666,43.03797468,43.03797468,2.53164557,7.594936709,1.265822785,0,1089.00,1.21657E-05,0.060384284
5.63203,7.21454,1.28,852.504,0.50304,0.47254657,42.17252396,42.17252396,2.555910543,8.945686901,1.597444089,0,793.00,3.82951E-05,0.161492874
6.87343,12.16451,1.77,2788.96,0.71512,0.923003453,47.61904762,28.57142857,0,19.04761905,4.761904762,0,2689.00,1.03449E-05,0.051288086
5.4451,6.31092,1.16,646.115,0.49582,0.445232665,43.90243902,39.02439024,4.87804878,9.756097561,2.43902439,0,481.00,5.19659E-06,0.02571766
7.89199,12.69936,1.61,1241.63,0.60804,0.558932216,32.9787234,41.4893617,2.127659574,17.0212766,6.382978723,0,415.00,1.93075E-05,0.097959659
4.01347,4.56554,1.14,578.407,0.53154,0.349260792,47.05882353,11.76470588,0,23.52941176,5.882352941,11.76470588,505.00,1.64689E-05,0.079859934
3.99297,5.27678,1.32,310.905,0.53012,0.523208417,54.54545455,29.54545455,0,13.63636364,2.272727273,0,841.00,5.21093E-05,0.244974827
4.93668,5.48228,1.11,775.021,0.53086,0.447990683,55.17241379,27.5862069,0,13.79310345,3.448275862,0,865.00,4.02804E-05,0.190267111
4.89759,5.65614,1.15,912.108,0.55704,0.500444708,54.23728814,28.24858757,0,14.12429379,3.389830508,0,853.00,2.81623E-05,0.135120243
4.51467,5.44142,1.21,497.962,0.5001,0.275040148,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721.00,2.06022E-05,0.098732925
4.88169,5.99991,1.23,1473.32,0.61502,0.556765614,45.94594595,21.62162162,0,27.02702703,5.405405405,0,625.00,1.58522E-05,0.077806706
4.20229,5.16583,1.23,618.213,0.51252,0.439463575,47.76119403,38.80597015,5.970149254,5.970149254,1.492537313,0,457.00,3.61869E-05,0.170984803
7.13629,8.60576,1.21,1922.64,0.64768,0.657724773,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,529.00,8.87447E-06,0.044191051
4.27166,5.34617,1.25,129.832,0.38542,0.179894328,29.41176471,35.29411765,5.882352941,23.52941176,5.882352941,0,385.00,0.000085387,0.237159781
7.37185,9.02635,1.22,2404.5,0.73326,0.85406691,60,0,20,0,20,0,385.00,1.9246E-06,0.009557824
6.30914,7.54763,1.20,1354.36,0.61346,0.603359758,34.28571429,28.57142857,34.28571429,0,2.857142857,0,337.00,9.63319E-06,0.047913459
5.41267,6.44764,1.19,2186.16,0.63174,0.687438315,50,26.92307692,3.846153846,15.38461538,3.846153846,0,457.00,2.12176E-05,0.105422823
5.21845,6.19215,1.19,1767,0.62202,0.648383939,50,26.92307692,3.846153846,15.38461538,3.846153846,0,685.00,2.64582E-05,0.130138745
5.72948,7.70901,1.35,1562.21,0.59466,0.591760374,50,26.92307692,3.846153846,15.38461538,3.846153846,0,685.00,1.68414E-05,0.084181291
6.19226,7.11646,1.15,1345.21,0.57908,0.561684627,34.7826087,26.08695652,10.86956522,23.91304348,4.347826087,0,481.00,2.05813E-05,0.101238554
5.75134,6.79615,1.18,1170.63,0.5675,0.512350583,39.28571429,37.5,10.71428571,8.928571429,3.571428571,0,553.00,8.93532E-06,0.044621671
5.81846,6.76349,1.16,1178.13,0.56678,0.509076211,39.28571429,37.5,10.71428571,8.928571429,3.571428571,0,553.00,1.00242E-05,0.049838205
11.54677,12.36039,1.07,1090.28,0.6806,0.492681444,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009.00,4.19036E-06,0.020876369
5.97028,8.02487,1.34,794.886,0.58634,0.357853878,39.25233645,28.03738318,22.42990654,0,10.28037383,0,487.00,2.91052E-06,0.014488623
4.59142,5.47244,1.19,1250.71,0.55474,0.538467512,42.64705882,35.29411765,5.882352941,11.76470588,1.470588235,2.941176471,545.00,2.96811E-05,0.143252359
9.13066,13.54985,1.48,3063.99,0.77418,1.229087353,43.68932039,25.24271845,14.5631068,11.65048544,4.854368932,0,257.00,6.56226E-06,0.032811102
5.06628,5.31376,1.05,501.744,0.43594,0.290756538,31.25,12.5,12.5,31.25,12.5,0,513.00,1.98009E-05,0.092490329
8.58384,20.24597,2.36,5463.9,0.86082,2.531428924,54.54545455,30.3030303,0,12.12121212,3.03030303,0,157.00,5.79593E-06,0.028658939
8.54605,20.14565,2.36,5410.53,0.8642,2.526442575,54.54545455,30.3030303,0,12.12121212,3.03030303,0,157.00,5.81662E-06,0.029049914
13.9632,27.24034,1.95,4661.11,0.85936,2.566058018,54.90196078,31.37254902,3.921568627,7.843137255,1.960784314,0,481.00,7.62114E-06,0.03764877
12.10117,13.37019,1.10,3298.52,0.74568,1.200204734,43.90243902,21.95121951,29.26829268,1.219512195,3.658536585,0,433.00,1.02485E-05,0.051103156
7.46421,8.75902,1.17,2463.54,0.68932,0.89469442,43.24324324,21.62162162,28.82882883,1.801801802,4.504504505,0,577.00,0.000014712,0.072162193
31.49051,33.05863,1.05,2924.66,0.83208,1.799305863,51.61290323,25.80645161,4.301075269,12.90322581,4.301075269,1.075268817,433.00,7.74215E-06,0.038620369
6.75088,9.2615,1.37,3482.45,0.72368,1.108933467,55.38461538,30.76923077,0,12.30769231,1.538461538,0,1249.00,1.70754E-05,0.083380236
4.56338,5.47883,1.20,353.444,0.45418,0.217427521,29.26829268,0,0,58.53658537,12.19512195,0,649.00,2.06402E-06,0.010284758
5.21436,7.21036,1.38,592.725,0.46604,0.36196157,37.14285714,42.85714286,5.714285714,11.42857143,2.857142857,0,892.00,1.01182E-05,0.050095053
4.27878,5.92256,1.38,1179.4,0.5748,0.5557543,50,27.38095238,0,16.66666667,3.571428571,0,1953.00,2.54608E-05,0.124575274
4.1969,5.64744,1.35,1028.17,0.56064,0.516404768,49.41176471,28.23529412,0,16.47058824,3.529411765,0,1921.00,3.00888E-05,0.146569011
4.92473,6.99036,1.42,1940.93,0.61972,0.699565622,43.24324324,36.03603604,1.801801802,14.41441441,2.702702703,0,1009.00,1.29886E-05,0.064494982
3.97632,5.3188,1.34,915.877,0.49066,0.471090885,52.94117647,23.52941176,17.64705882,2.941176471,2.941176471,0,757.00,3.39407E-05,0.16063554
10.45745,10.54661,1.01,1428.96,0.66182,0.75013488,36,44,8,8,4,0,253.00,6.54741E-06,0.032507069
10.23297,10.35764,1.01,1402.89,0.65554,0.733276882,36,44,8,8,4,0,253.00,0.000007095,0.035710648
9.95473,10.07029,1.01,1052.99,0.61098,0.598126267,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253.00,3.0001E-06,0.014994918
10.19883,10.32219,1.01,1394.3,0.65654,0.734888688,37.5,41.66666667,8.333333333,8.333333333,4.166666667,0,289.00,6.90725E-06,0.034887999
10.23127,10.36311,1.01,1405.64,0.6572,0.738175655,37.5,41.66666667,8.333333333,8.333333333,4.166666667,0,289.00,6.32936E-06,0.031406612
10.2098,10.32563,1.01,899.718,0.6122,0.52518251,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253.00,2.92264E-06,0.014732539
9.78954,9.9082,1.01,1041.82,0.6064,0.587750671,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253.00,2.89966E-06,0.014237138
9.63706,9.77409,1.01,1137.79,0.59722,0.60298575,35.48387097,48.38709677,6.451612903,6.451612903,3.225806452,0,253.00,5.01796E-06,0.025140353
9.89092,10.03622,1.01,1204.17,0.6104,0.63534888,36.66666667,46.66666667,6.666666667,6.666666667,3.333333333,0,289.00,5.16976E-06,0.025921816
5.16047,6.75364,1.31,2920.28,0.6548,0.819826069,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401.00,3.68578E-05,0.179968087
5.02845,6.64209,1.32,2807.48,0.65108,0.805574734,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401.00,3.92846E-05,0.192261439
5.44633,7.19383,1.32,3045.62,0.67,0.874350599,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401.00,3.06543E-05,0.15147077
5.16957,6.75186,1.31,2922.87,0.65506,0.820151595,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401.00,3.70233E-05,0.181086572
6.03558,10.21454,1.69,2555.34,0.68238,0.892734026,52.29357798,30.27522936,2.752293578,11.9266055,2.752293578,0,649.00,1.43925E-05,0.071985902
5.96794,8.00306,1.34,3093.57,0.68974,0.944800134,52.94117647,30.88235294,4.411764706,9.558823529,2.205882353,0,817.00,2.00403E-05,0.099175111
4.44638,5.76875,1.30,612.022,0.5208,0.410227326,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514.00,1.55991E-05,0.075256188
4.21546,5.29029,1.25,509.336,0.51408,0.393737937,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514.00,1.93805E-05,0.092382281
3.97858,5.12362,1.29,470.499,0.5062,0.380973884,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514.00,2.10404E-05,0.09922799
4.35013,6.20265,1.43,1784.77,0.62414,0.536636115,51.61290323,22.58064516,3.225806452,19.35483871,3.225806452,0,601.00,2.13109E-05,0.104296542
4.27368,6.19335,1.45,1720.61,0.61876,0.531306886,51.61290323,22.58064516,3.225806452,19.35483871,3.225806452,0,601.00,2.08279E-05,0.10284839
4.31969,6.19267,1.43,1843.83,0.62612,0.563523779,50,25,3.125,18.75,3.125,0,577.00,2.27006E-05,0.111260424
5.06222,15.21578,3.01,911.16,0.63732,0.483668265,28.23529412,9.411764706,37.64705882,4.705882353,14.11764706,5.882352941,481.00,1.02621E-05,0.050606914
4.06192,14.00278,3.45,690.868,0.6173,0.454542108,28.23529412,9.411764706,37.64705882,0,14.11764706,10.58823529,481.00,6.97883E-06,0.034662431
5.42937,15.16495,2.79,895.823,0.46744,0.364797053,29.62962963,9.87654321,39.50617284,0,14.81481481,6.172839506,481.00,7.72801E-06,0.037660148
9.65919,15.53135,1.61,1710.64,0.73432,0.998781311,35.29411765,11.76470588,47.05882353,0,5.882352941,0,481.00,7.59416E-06,0.037681854
5.38602,15.93969,2.96,738.37,0.68242,0.440197128,30,10,40,0,15,5,481.00,4.94985E-06,0.024654935
10.50859,16.17666,1.54,1524.83,0.7619,0.92961455,35.29411765,11.76470588,47.05882353,0,5.882352941,0,481.00,5.85237E-06,0.029132915
4.72091,7.75357,1.64,1321.08,0.55784,0.522654874,48.8372093,27.90697674,0,17.44186047,3.488372093,0,961.00,2.83692E-05,0.134644518
10.4749,10.82145,1.03,1247.5,0.6262,0.551256657,46.51162791,31.00775194,6.201550388,10.85271318,5.426356589,0,401.00,2.33172E-05,0.112015024
8.28637,10.23635,1.24,3251.65,0.7734,1.077825285,30,0,0,60,10,0,289.00,2.00307E-06,0.009945198
7.89385,9.01955,1.14,3246.91,0.77522,1.085800085,30,0,0,60,10,0,385.00,1.8573E-06,0.009274136
5.82599,6.17717,1.06,4189.04,0.70416,0.940122215,51.85185185,22.22222222,0,22.22222222,3.703703704,0,529.00,1.98065E-05,0.097895616
5.28644,8.04962,1.52,3236.51,0.72136,1.054678476,37.5,0,56.25,0,6.25,0,385.00,3.48798E-06,0.017407329
5.31359,8.04915,1.51,3164.72,0.72088,1.030952309,37.5,0,56.25,0,6.25,0,385.00,3.53102E-06,0.017672329
5.36514,8.07729,1.51,3143.27,0.72316,1.024789313,37.5,0,56.25,0,6.25,0,385.00,3.63738E-06,0.01828994
5.64009,8.11263,1.44,3699.22,0.7351,1.149693144,37.5,0,56.25,0,6.25,0,385.00,3.36519E-06,0.016964663
5.54983,8.13134,1.47,3578.23,0.73478,1.104347774,37.5,0,56.25,0,6.25,0,385.00,3.58732E-06,0.018028523
5.60091,8.16514,1.46,3540.44,0.7371,1.096516022,37.5,0,56.25,0,6.25,0,385.00,3.70176E-06,0.018647683
4.71424,6.49399,1.38,1135.24,0.5902,0.551202428,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793.00,9.5367E-06,0.04732897
4.72062,6.21678,1.32,1242.3,0.5877,0.591979419,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793.00,9.32818E-06,0.046143836
4.26641,6.49176,1.52,1107.02,0.57246,0.54534023,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793.00,8.82253E-06,0.043612889
4.79422,6.27069,1.31,1928.94,0.66014,0.700023859,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,529.00,1.84211E-05,0.090897364
6.15688,9.97626,1.62,2876.23,0.73308,0.936442545,47.27272727,23.63636364,0,23.63636364,5.454545455,0,625.00,1.09482E-05,0.054010617
4.74798,5.61731,1.18,1048.44,0.54568,0.462526912,32,36,20,8,4,0,337.00,1.14174E-05,0.057272259
4.06846,18.4936,4.55,1505.19,0.72808,0.729758444,36.14457831,9.036144578,7.228915663,1.807228916,2.409638554,43.37349398,421.00,6.25585E-06,0.030938536
7.98654,19.69299,2.47,4918.37,0.83212,2.031771146,51.06382979,28.72340426,12.76595745,3.191489362,4.255319149,0,553.00,6.14577E-06,0.030674482
5.12647,14.73899,2.88,2561.45,0.71414,0.965307121,43.90243902,32.92682927,14.63414634,3.658536585,4.87804878,0,361.00,9.80942E-06,0.049029167
9.90606,13.79678,1.39,3804.38,0.8154,1.49928566,55.93220339,30.50847458,0,11.01694915,2.542372881,0,385.00,6.20511E-06,0.031178913
6.79888,11.29156,1.66,3757.89,0.75652,1.221566826,54.83870968,29.03225806,0,12.90322581,3.225806452,0,901.00,1.82477E-05,0.089870048
9.01928,10.87246,1.21,636.139,0.55448,0.316474986,31.16883117,41.55844156,5.194805195,7.792207792,7.359307359,6.926406926,193.00,3.69653E-06,0.018284446
4.3432,5.92703,1.36,1507.32,0.61806,0.605181733,42.02898551,33.33333333,14.49275362,1.449275362,4.347826087,4.347826087,631.00,2.47765E-05,0.120817687
20.98793,21.72315,1.04,4576.11,0.89992,2.918937153,42.35294118,28.23529412,7.058823529,15.29411765,7.058823529,0,289.00,3.71358E-06,0.018510793
17.55669,18.57439,1.06,4583.02,0.89466,2.78128031,42.35294118,28.23529412,7.058823529,15.29411765,7.058823529,0,769.00,3.62691E-06,0.018238545
5.69718,8.61386,1.51,1654.59,0.61184,0.682346145,40.59701493,47.76119403,3.582089552,5.671641791,2.089552239,0.298507463,449.00,0.000019752,0.095390044
8.62623,13.3117,1.54,3602.28,0.72854,1.247566224,47.88732394,36.61971831,5.633802817,8.450704225,1.408450704,0,1009.00,1.12551E-05,0.056241435
8.49712,13.14316,1.55,3478.92,0.72426,1.205896114,47.88732394,36.61971831,5.633802817,8.450704225,1.408450704,0,1009.00,1.21223E-05,0.060049408
10.23686,21.31368,2.08,3650.11,0.78646,1.560863887,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457.00,1.29424E-05,0.063601395
10.09364,21.10286,2.09,3623.14,0.78424,1.53250895,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457.00,1.39792E-05,0.068323597
9.52705,21.88013,2.30,3907.44,0.79112,1.677612257,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457.00,1.20563E-05,0.059993507
5.75458,7.36646,1.28,1392.72,0.59344,0.551549793,48.55491329,25.43352601,6.936416185,15.02890173,4.046242775,0,497.00,7.32919E-06,0.036243661
16.92881,18.61448,1.10,4498.68,0.83828,1.916112368,51.61290323,25.80645161,2.580645161,15.48387097,4.516129032,0,361.00,5.89143E-06,0.029665782
4.6855,5.54904,1.18,343.254,0.4217,0.334125664,47.95918367,39.79591837,1.020408163,9.183673469,2.040816327,0,881.00,8.96347E-06,0.044362731
4.86094,6.48832,1.33,804.566,0.51428,0.384370469,41.73913043,27.82608696,3.47826087,20.86956522,6.086956522,0,513.00,0.000015897,0.077688625
4.74657,6.37536,1.34,768.863,0.5131,0.372189177,41.73913043,27.82608696,3.47826087,20.86956522,6.086956522,0,769.00,1.89711E-05,0.093412596
11.96997,29.73511,2.48,2274.75,0.84066,1.800355934,44.72049689,24.8447205,19.8757764,0,7.453416149,3.105590062,157.00,8.60467E-06,0.041096805
3.90699,18.63687,4.77,2587.55,0.72376,1.069108904,44.13793103,22.06896552,27.5862069,2.75862069,2.75862069,0.689655172,1153.00,9.49526E-06,0.046818874
7.50799,8.31867,1.11,1038.07,0.5793,0.436121358,44.68085106,19.14893617,6.382978723,25.53191489,4.255319149,0,529.00,5.09122E-06,0.025316225
5.70379,7.95789,1.40,1723.76,0.61892,0.606160325,43.75,18.75,6.25,25,6.25,0,397.00,1.07451E-05,0.052995092
7.16704,7.9618,1.11,970.01,0.56886,0.400171645,44.68085106,19.14893617,6.382978723,25.53191489,4.255319149,0,529.00,5.11861E-06,0.025670737
6.80286,8.39634,1.23,1919.37,0.64358,0.722106156,44,34.90909091,8.727272727,9.818181818,1.090909091,1.090909091,1169.00,2.43348E-05,0.117503943
6.8904,8.30709,1.21,1906.85,0.64216,0.715343184,44,34.90909091,8.727272727,9.818181818,1.090909091,1.090909091,1169.00,2.44825E-05,0.118349669
3.85909,8.05568,2.09,118.724,0.4821,0.279337378,34.57142857,27.42857143,6.857142857,24,6,0.857142857,1169.00,1.56579E-05,0.070819091
6.3971,8.11197,1.27,2107.59,0.65336,0.76876826,44.94382022,35.95505618,8.988764045,8.988764045,1.123595506,0,1153.00,2.31332E-05,0.113754769
6.80117,8.82584,1.30,2169.45,0.6606,0.788114574,44.94382022,35.95505618,8.988764045,8.988764045,1.123595506,0,1153.00,2.18666E-05,0.108528509
